209003502;CONECTOR PARA BOMBA DE INFUSION CON FILTRO DE AIRE;TRAMITE USUAL;4.49;61,660;18,800;11,600;92,060;413,349.40
209003700;AGUJA PARA NEUMOPERITONEO  (TIPO VERESS) PARA LAPARASCOPIA (Se solicita 120mm);TRAMITE USUAL;10.17;0;0;0;0;0
209007502;DETERGENTE ANIONICO EN POLVO PRESENTACION: PAQ. DE 4 LIBRAS;TRAMITE USUAL;35.5;7,302;360;342;8,004;284,129.67
209008100;AGUJA HIPODÉRMICA,  (SE SOLICITA CALIBRE 18G X 1  1/2 PULGADAS, 38MM DE LONGITUD);TRAMITE USUAL;0.01;0;0;0;0;0
209008400;AGUJA HIPODÉRMICA,   (SE SOLICITA CALIBRE 21G, 1 PULGADAS, 25MM DE LONGITUD.) ;TRAMITE USUAL;0.02;440,000;28,600;31,600;500,200;7,503.00
209008500;AGUJA HIPODÉRMICA,  SE SOLICITA CALIBRE 21G X 1 1/2 PULGADAS, 38MM DE LONGITUD;TRAMITE USUAL;0.01;0;500;0;500;4.11
209008600;AGUJA HIPODÉRMICA, SE SOLICITA CALIBRE 22G X 1 PULGADAS, 25MM DE LONGITUD;TRAMITE USUAL;0.02;0;0;0;0;0
209008700;AGUJA HIPODÉRMICA    (SE SOLICITA CALIBRE 22G X 1 1/2 PULGADAS, 38MM DE LONGITUD);TRAMITE USUAL;0.03;155,000;146,100;29,400;330,500;8,262.50
209008800;AGUJA HIPODÉRMICA, (SE SOLICITA CALIBRE 23G X 1 PULGADAS 25MM DE LONGITUD);TRAMITE USUAL;0.01;0;0;0;0;0
209008900;AGUJA HIPODÉRMICA,   SE SOLICITA CALIBRE 24G X 1 PULGADAS 25MM DE LONGITUD;TRAMITE USUAL;0.02;0;0;0;0;0
209009000;"AGUJA HIPODÉRMICA DESECHABLE (Se solicita calibre 25G de 1"" de longitud) ";TRAMITE USUAL;0.02;0;0;0;0;0
209009002;AGUJA HIPODÉRMICA    (SE SOLICITA CALIBRE 25G X 1 1/2 PULGADAS, 38MM DE LONGITUD);TRAMITE USUAL;0.02;1,239,000;53,100;38,300;1,330,400;26,608.00
209009301;"PAPEL SATINADO PARA CAMILLA Y MESA DE EXAMEN. (SE SOLICITA TAMAÑO 18"" ANCHO X 300 PIES LARGO)";TRAMITE USUAL;3.83;0;0;0;0;0
209011222;BANDEJA PARA CATETERIZACION VENOSA CENTRAL TRIPLE LUMEN.  SE SOLICITA CATETER DE POLIURETANO;TRAMITE USUAL;60.5;0;0;0;0;0
209011226;BANDEJA PARA CATETERIZACION VENOSO CENTRAL TRIPLE LUMEN CON 2 ANTIBIOTICOS (MINOCICLINA Y RIFAMPICINA).                                                                      (SE SOLICITA CATETER DE POLIURETANO ADULTO);TRAMITE USUAL;262.5;0;0;0;0;0
209013300;RECIPIENTE DESECHABLE PARA SISTEMA DE DRENAJE TORÁCICO DIGITAL (Se solicita de 800cc de capacidad);TRAMITE USUAL;22.72;3,532;0;12;3,544;80,529.46
209013400;TUBO PARA SISTEMA DE DRENAJE TORÁCICO DIGITAL CONEXIÓN DOBLE (Se solicita longitud de 1.5 mts). DEBE SER COMPATIBLE CON EL EQUIPO EXISTENTE EN LA INSTITUCIÓN.;TRAMITE USUAL;23.61;0;0;0;0;0
209016801;ESPONJA HEMOSTATICA DE GELATINA ABSORBIBLE.   SE SOLICITA TAMAÑO 7x5x1CM ( 70MMX50MMX10MM );TRAMITE USUAL;3.09;0;0;0;0;0
209017402;JALEA LUBRICANTE ESTÉRIL  (SE SOLICITA TUBO DE 113 GM);TRAMITE USUAL;3.15;0;0;0;0;0
209018401;TRAJE DE PROTECCION PERSONAL (TIPO OVEROL) TAMAÑO L;TRAMITE USUAL;10.76;629,032;8,160;0;637,192;6,856,185.92
209018501;TRAJE DE PROTECCION PERSONAL (TIPO OVEROL)TAMAÑO XL;TRAMITE USUAL;10.76;515,330;0;1,550;516,880;5,561,628.80
209018800;APLICADOR DE GRAPAS AUTOMÁTICO PARA LAPAROSCOPIA (Se solicita con grapa de 10mm, 20 grapas, mediano / grande);TRAMITE USUAL;70;0;0;0;0;0
209018801;APLICADOR DE GRAPAS AUTOMÁTICO PARA LAPAROSCOPIA  (SE SOLICITA TAMAÑO DE 5MM, 20 GRAPAS, MEDIANO / GRANDE);TRAMITE USUAL;137.5;0;0;0;0;0
209019006;"VENDA DE GASA PRESATURADAS DE CLORURO DE SODIO AL 20%   (TAMAÑO 6"" (15 CM ) X 6 3/4"" (17 CM ).";TRAMITE USUAL;5.12;0;0;0;0;0
209019200;"APLICADOR DE MADERA CON ALGODÓN, ESTÉRIL  (SE SOLICITA DE 6"")";TRAMITE USUAL;0.03;4,600;56,400;58,200;119,200;3,576.00
209019501;APÓSITO HIDROCOLOIDE (FINO O EXTRA DELGADO)          (SE SOLICITA CUADRADO 15CM X 15CM).;TRAMITE USUAL;2.71;0;0;0;0;0
209019502;APÓSITO HIDROCOLOIDE (Estándar, Regular o Extra Absorbente)                (SE SOICITA CUADRADO/IMPERMEABLE 20CM X 20CM).;TRAMITE USUAL;4.98;0;0;0;0;0
209019503;APÓSITO HIDROCOLOIDE (FINO O EXTRA DELGADO)             (SE SOLICITA CUADRADO 10CM X 10CM);TRAMITE USUAL;1.65;18,860;700;10;19,570;32,290.50
209019504;APÓSITO HIDROCOLOIDE (Estándar, Regular o Extra Absorbente).  SE SOLICITA,  CUADRADO 15CM X 15CM;TRAMITE USUAL;3.8;6,510;100;0;6,610;25,118.00
209019507;APOSITO TRANSPARENTE ESTERIL. SE SOLICITA  CON VENTANA DE 8-10CM X 10-12.5CM;TRAMITE USUAL;0.19;0;5,250;0;5,250;997.5
209019508;APOSITO TRANSPARENTE ESTERIL. SE SOLICITA CON VENTANA TAMAÑO DE 5-6CM X 7-8CM;TRAMITE USUAL;0.1;0;0;0;0;0
209019600;APOSITO OCULAR ADULTO ESTERIL;TRAMITE USUAL;0.07;0;12,900;0;12,900;903
209019900;INSTRUMENTO DE ENGRAPADO PARA CIERRE DE PIEL DESECHABLE ;TRAMITE USUAL;7.22;0;0;0;0;0
209019902;INSTRUMENTAL DE ENGRAPADO TORACO ABDOMINAL Y REGARGA, DESECHABLE (Se solicita carga de 60mm, 3.5mm de altura de grapa abierta y 1.5mm de altura de grapa cerrada. Y por cada dos (2) instrumentos con carga, debe entregar una recarga adicional) ;TRAMITE USUAL;124.14;264;0;0;264;32,772.96
209019903;INSTRUMENTO DE ENGRAPADO TORACO ABDOMINAL Y RECARGA DESECHABLE (Se solicita carga de 30mm, 3.5mm de altura de grapa abierta y 1.5mm de altura de grapa cerrada. Por cada dos (2) instrumentos con carga, debe entregar una recarga adicional) ;TRAMITE USUAL;123.7;0;0;0;0;0
209019904;INSTRUMENTO DE ENGRAPADO Y CORTE LINEAL PARA CIRUGÍA ABIERTA, DESECHABLE ;TRAMITE USUAL;120.54;0;0;0;0;0
209019905;INSTRUMENTAL DE ENGRAPADO TORACO ABDOMINAL Y RECARGA DESECHABLE (Se solicita instrumento recto, carga de longitud  de 90mm, altura de grapa abierta 3.5mm y altura de grapa cerrada 1.5mm. Por cada dos (2) instrumentos con carga, debe entregar una carga adicional) ;TRAMITE USUAL;187.85;15;0;0;15;2,817.75
209019906;INSTRUMENTO DE ENGRAPADO MECANICO CIRCULAR,DESECHABLE.   SE SOLICITA INSTRUMENTO CURVO CON GRAPA DE 29MM CON GRAPAS DE ALTURA MINIMA DE 4.8 MM ABIERTA O INDICADOR DE ESCALA DE COMPRENSION DE 2 MM CERRADA;TRAMITE USUAL;400;0;0;0;0;0
209019907;ENGRAPADORA  CIRCULAR CORTANTE CON YUNQUE ARTICULABLE PARA ANASTOMOSIS DIGESTIVA (Se solicita de 31mm, con grapas de altura mínima de 4.8mm abierta);TRAMITE USUAL;425.45;0;0;0;0;0
209019910;INSTRUMENTO DE ENGRAPADO MECÁNICO PARA FIJAR  MALLAS EN  HERNIAS, DESECHABLE, CON 10 GRAPAS O MAS, DE TITANIUM  DE 4.8mm (Por cada instrumento con su carga, debe entregar una carga adicional) ;TRAMITE USUAL;123.86;0;0;0;0;0
209020000;"INSTRUMENTO DE ENGRAPADO Y CORTE LINEAL RECTA ENDOSCOPICA CON O SIN
REGARGA,DESECHABLE     (SE SOLICITA Estándar: vástago de 16cm o longitud total de 34cm, LONGITUD DE 60MM DE LARGO, ALTURA DE GRAPA ABIERTA 3.5 Y CERRADA 1.5MM)                                                                                                                                                                                                                                                                                                                                                                                         Instrumento de engrapado de corte lineal de 12mm de diámetro.
";TRAMITE USUAL;200;0;20;0;20;4,000.00
209020002;INSTRUMENTO DE ENGRAPADO Y CORTE LINEAL RECTA ENDOSCOPICA CON O SIN REGARGA,DESECHABLE (SE SOLICITA Estándar: vástago de 16cm o longitud total de 34cm, LONGITUD DE 60MM DE LARGO, ALTURA DE GRAPA ABIERTA 2.5 Y CERRADA 1.0MM)                                                                                                                                                                                                                                                                                                                                                                                        ;TRAMITE USUAL;235.06;0;0;0;0;0
209020600;INSTRUMENTO PARA LIGAR VASOS, DE TITANIUM, DESECHABLE (Se solicita tamaño chico);TRAMITE USUAL;57.65;0;0;0;0;0
209020700;ENGRAPADORA CURVA CORTANTE PARA TEJIDO GRUESO (CIRUGIA COLON RECTAL). Instrumento de engrapado quirúrgico curvo cortante , que permita un mejor acceso y visualizacion en la pelvis baja, dos dobles linea de grapas  y corte entre la segunda y tercera linea de grapas para cirugía colon rectal.;TRAMITE USUAL;1,220.18;40;0;0;40;48,807.20
209020902;RECARGA DE CLIP DE POLÍMERO NO ABSORBIBLE    (SE SOLICITA DE 7MM X 16MM. LA EMPRESA ENTREGARÁ A LA UNIDAD LA PINZA PARA APLICAR EL MISMO);TRAMITE USUAL;99.39;0;0;0;0;0
209021204;"BANDEJA PRE OPERATORIA PARA LAVADO DE PIEL. SE SOLICITA CON TENAZA Y DOS APLICADORES DE 3 PULGADAS CON PUNTA DE ALGODÓN
";TRAMITE USUAL;4.39;80;0;0;80;350.8
209021205;"BANDEJA DE ANESTESIA RAQUIDEA DESEHABLE CON MEDICAMENTO SE SOLICITA (CON INTRODUCTOR, AGUJA PUNTA DE LAPIZ/SPROTE 25G LARGO 136MM CON AGUJA 22G x 1 1/2"", Epinefrina 1:1000, ampolla de 1ml y efedrina sulfato 50mg/ml, ampolla de 1ml, y CON BUPIVACAINA PESADA).";TRAMITE USUAL;34;0;0;0;0;0
209021504;"BOLSA MIXTA TERMOSELLABLE PARA ESTERILIZAR, 12"" X 16"" A 18""(304.8 mm  X  406.4 mm a 457.2 mm)";TRAMITE USUAL;0.12;0;0;0;0;0
209021506;"BOLSA MIXTA TERMOSELLABLE PARA ESTERILIZACION 18""  X  24"" (450  X  600MM)";TRAMITE USUAL;0.25;0;0;0;0;0
209021507;"ROLLO SIN FUELLE TERMOSELLABLE PARA ESTERILIZACIÓN, DE 3"" DE ANCHO X 660 PIES (7.5CM Ó 75MM X 200 Mts)";TRAMITE USUAL;12.3;565;0;0;565;6,949.50
209021508;"ROLLO SIN FUELLE TERMOSELLABLE PARA ESTERILIZACION 4"" DE ANCHO x 660' (10cm Ó 100mm x 200mts)";TRAMITE USUAL;14.54;0;0;0;0;0
209021510;"BOLSA MIXTA TERMOSELLABLE PARA ESTERILIZAR, 3""  X  10"" a  10  1/2"" (75  X  255 a 265MM)";TRAMITE USUAL;0.04;0;0;0;0;0
209021515;"BOLSA MIXTA TERMOSELLABLE PARA ESTERILIZAR 5 1/4"" A 5 1/2´´ X 10 1/2"" A 11´´ (130MM A 140MM X 260MM A 280MM) ";TRAMITE USUAL;0.05;0;0;0;0;0
209021516;"BOLSA MIXTA TERMOSELLABLE PARA ESTERILIZAR, 8""  X  12""  (200  X  300MM)";TRAMITE USUAL;0.07;0;0;0;0;0
209021600;"BOLSA HIDROSOLUBLE SE SOLICITA TAMAÑO 28"" X 39""";TRAMITE USUAL;0.78;0;0;0;0;0
209021701;BOLSA DE 1 PIEZA PARA COLOSTOMIA / ILEOSTOMIA RECORTABLE, ABIERTA, PARA ADULTO .  (SE SOLICITA CON FILTRO DE CARBON INCORPORADO Y DIAMETRO DE 10mm o 12mm hasta 55mm);TRAMITE USUAL;2.63;526,720;9,360;0;536,080;1,409,890.40
209021702;BOLSA DE 1 PIEZA PARA COLOSTOMIA / ILEOSTOMIA RECORTABLE, ABIERTA, PARA ADULTO . (SE SOLICITA CON FILTRO DE CARBON INCORPORADO Y DIAMETRO DE 10mm o 12mm hasta 70mm);TRAMITE USUAL;3.03;411,600;6,720;0;418,320;1,267,509.60
209021807;BOLSA DE 1 PIEZA PARA COLOSTOMIA / ILEOSTOMIA PEDIATRICA, ABIERTA (RECORTABLE).  (SE SOLICITA DE 10MM A  35MM);TRAMITE USUAL;3.71;0;1,500;0;1,500;5,565.00
209021908;SISTEMA DE DOS PIEZAS PARA UROSTOMÌA DE ADULTO CON DIÀMETRO EXTERNO DE 50MM. OPACA (POR CADA DOS BOLSAS SE DEBERA ENTREGAR UN ARO);TRAMITE USUAL;6.63;11,600;400;400;12,400;82,212.00
209022100;"BOLSA COLECTORA DE ORINA PARA ADULTO.
";TRAMITE USUAL;1.4;39;7,945;0;7,984;11,177.60
209022300;BOLSA COLECTORA DE ORINA DE 30 A 35 ONZA DE CAPACIDAD     (900CC A 1050CC) DE PIERNA . ;TRAMITE USUAL;0.55;0;172;0;172;94.6
209022305;BOLSA BIODEGRADABLE COLECTORA DE VOMITO.;TRAMITE USUAL;1.5;0;0;0;0;0
209024800;CUBIERTA DE ZAPATO (Se solicita sin cinta);TRAMITE USUAL;0.06;0;0;0;0;0
209025901;BRAZALETE DE IDENTIFICACIÓN PEDIATRICA. SE SOLICITA: 8 PULGADAS DE LONGITUD;TRAMITE USUAL;0.04;844,000;19,000;4,800;867,800;31,674.70
209026003;BRAZALETE DE IDENTIFICACIÓN PARA ADULTOS.                (SE SOLICITA: 12 PULGADAS DE LONGITUD);TRAMITE USUAL;0.04;2,874,400;0;1,400;2,875,800;106,404.60
209026600;"CALCETA TUBULAR. SE SOLICITA TAMAÑO :  3 "" X 25 YARDAS DE ALGODON";TRAMITE USUAL;8.33;0;120;0;120;999.6
209026601;MEDIA ANTIDESLIZANTE. SE SOLICITA MEDIANA (LONGITUD: 35cms, ANCHO 8.5cm);TRAMITE USUAL;0.98;61,200;780;200;62,180;60,687.68
209026602;MEDIA ANTIDESLIZANTE (SE SOLICITA GRANDE (Longitud: 40cms, ancho 9cm).;TRAMITE USUAL;0.99;335,592;0;200;335,792;333,777.25
209026700;" CALCETA TUBULAR. SE SOLICITA TAMAÑO: 4 "" X 25 YARDAS.  DE ALGODON";TRAMITE USUAL;25;0;48;10;58;1,450.00
209027200;"CANULA INTRAVENOSA SIN JERINGUILLA SE SOLICITA DE 18G  X  1  1/4""  A  1  1/2"" DE  POLIURETANO
";TRAMITE USUAL;0.18;0;0;0;0;0
209027401;"CANULA INTRAVENOSA SIN JERINGUILLA SE SOLICITA DE POLIURETANO  CALIBRE # 22 G X  DE 1"" A  1  1/4"" .
";TRAMITE USUAL;0.27;200;0;0;200;54
209027402;CÁNULA INTRAVENOSA SIN JERINGUILLA  (SE SOLICITA DE POLIURETANO, CALIBRE # 24);TRAMITE USUAL;0.18;0;0;0;0;0
209027618;CATETER DE HISTEROSONOGRAFIA, 5Fr O 7FR. SE SOLICITA TAMAÑO  5FR Y BALON DE 3CC;TRAMITE USUAL;18.12;440;70;0;510;9,241.20
209028310;LIMPIEZA DE SUBCLAVIA CON CLOREXIDINA Y ALCOHOL .    (SE SOLICITA CON UN (1) APLICADOR);TRAMITE USUAL;3.89;0;0;0;0;0
209028600;SONDA FOLEY DE LATEX RECUBIERTA CON SILICON, 2 VIAS CON BALON DE 3CC/ML   SE SOLICITA CALIBRE 10FR;TRAMITE USUAL;0.64;190;0;0;190;121.6
209028700;SONDA FOLEY DE LATEX RECUBIERTA CON SILICON , 2 VÍAS CON BALÓN DE 5 CC/ML. SE  SOLICITA  CALIBRE 12FR;TRAMITE USUAL;0.53;0;0;0;0;0
209028701;SONDA FOLEY DE LATEX RECUBIERTA CON SILICON , 2 VÍAS CON BALÓN DE 5 CC/ML.   SE SOLICITA  CALIBRE 18FR;TRAMITE USUAL;0.51;0;0;0;0;0
209028702;SONDA FOLEY DE LATEX RECUBIERTA CON SILICON , 2 VÍAS CON BALÓN DE 5 CC/ML.  (SE SOLICITA CALIBRE 20FR);TRAMITE USUAL;0.49;5,100;420;0;5,520;2,704.80
209028703;SONDA FOLEY DE LATEX RECUBIERTA CON SILICON , 2 VÍAS CON BALÓN DE 5 CC/ML.     SE SOLICITA CALIBRE  22FR ;TRAMITE USUAL;0.49;0;390;0;390;191.1
209028800;SONDA FOLEY DE LATEX RECUBIERTA CON SILICON , 2 VÍAS CON BALÓN DE 5 CC/ML.     SE SOLICITA CALIBRE 14FR;TRAMITE USUAL;0.44;0;0;0;0;0
209028801;SONDA FOLEY DE LATEX RECUBIERTA CON SILICON , 2 VÍAS CON BALÓN DE 5 CC/ML.  SE  SOLICITA  CALIBRE 16FR;TRAMITE USUAL;0.56;0;0;0;0;0
209029810;SONDA FOLEY DE LATEX RECUBIERTA CON SILICÒN, 3 VÌAS CON BALÒN DE 30 CC.  SE SOLICITA CALIBRE 24FR;TRAMITE USUAL;0.89;0;0;230;230;204.7
209029912;TROCAR PARA CIRUGIA LAPAROSCOPICA DE 2MM A 15MM DE DIAMETRO, PUNTA CORTANTE DESECHABLESE.  (SE  SOLICITA TROCAR COMPLETO DE 5MM DE DIAMETRO Y DOS CAMISAS ADICIONALES);TRAMITE USUAL;78.96;0;0;0;0;0
209029914;TROCAR PARA CIRUGIA LAPAROSCOPICA, DE 2 A 15 MM DE DIAMETRO, PUNTA CORTANTE, DESECHABLE.,                                                                                                          (SE SOLICITA TROCAR COMPLETO DE 12MM DE DIAMETRO Y DOS CAMISAS ADICIONALES) ;TRAMITE USUAL;71.08;0;0;0;0;0
209030001;JUEGO PARA ACCESO VENOSO PERIFÉRICO (CANALIZACIÓN);TRAMITE USUAL;0.79;0;0;0;0;0
209030702;CERA DE HUESO. SE SOLICITA EN BASTÓN;TRAMITE USUAL;2.49;0;0;0;0;0
209030904;CINTA DE HILADILLO ESTERIL DE ALGODÓN TRENZADO;TRAMITE USUAL;2.91;0;0;0;0;0
209031000;"CINTA INDICADORA PARA ESTERILIZACION A VAPOR.  SE SOLICITA TAMAÑO  DE  1/2"" X 60 O MAS YARDAS.";TRAMITE USUAL;5.28;1,204;138;0;1,342;7,084.08
209031001;"CINTA INDICADORA PARA ESTERILIZACION A VAPOR. SE SOLICITATAMAÑO 3/4"" X 60 Ó MAS YARDAS.";TRAMITE USUAL;4.63;0;0;0;0;0
209031002;"CINTA INDICADORA PARA ESTERILIZACION A VAPOR                SE SOLICITA TAMAÑO  1"" X 60 O MAS YARDAS.";TRAMITE USUAL;2.8;0;0;0;0;0
209031100;COBERTOR PARA SILLETA (PALETA);TRAMITE USUAL;0.4;14,000;0;0;14,000;5,600.00
209032201;PROTECTOR PLÁSTICO PARA EL OJO;TRAMITE USUAL;8.68;0;936;1,536;2,472;21,444.60
209032301;LAPIZ DE CAUTERIO, DESECHABLE CON CONTROL MANUAL DUAL.;TRAMITE USUAL;4.36;0;0;0;0;0
209032601;GEL PARA ELECTRODOS. SE SOLICITA TUBO DE 140 GRAMOS;TRAMITE USUAL;76.9;0;0;0;0;0
209032700;"PROTECTOR DE COLCHÓN, DESECHABLE, ABSORBENTE, DE ALGODON O DE POLIETILENO POR UN LADO, (SE SOLICITA TAMAÑO 58.4 cm x 91.4 cm  (23""x36"")  ALGODÓN.";TRAMITE USUAL;2.88;0;0;0;0;0
209033101;VENDA AUTOADHERIBLE DE PLASTICO RECTANGULAR O LARGAS.        (CURITAS RECTANGULAR);TRAMITE USUAL;0.01;934,400;10,000;11,900;956,300;9,065.72
209033200;VENDA ADHESIVA DE PLÁSTICO REDONDA;TRAMITE USUAL;0.01;0;0;0;0;0
209033201;GRAPA PARA LIGAR CORDON UMBILICAL;TRAMITE USUAL;0.35;0;0;0;0;0
209033306;BATA DESECHABLE, PARA USO GENERAL NO ESTERIL .AAMI     NIVEL 3.  SE SOLICITA TAMAÑO MEDIANO;TRAMITE USUAL;1.12;0;0;0;0;0
209033311;BATA QUIRURGICA ESTERIL .AAMI NIVEL 3. SE SOLICITA TAMAÑO MEDIANO;TRAMITE USUAL;1.12;0;0;0;0;0
209033312;BATA QUIRURGICA ESTERIL .AAMI NIVEL 3. SE SOLICITA TAMAÑO GRANDE;TRAMITE USUAL;22.84;0;0;0;0;0
209033314;BATA QUIRURGICA ESTERIL .AAMI NIVEL 4. SE SOLICITA TAMAÑO MEDIANO;TRAMITE USUAL;2.6;0;0;0;0;0
209033315;BATA QUIRURGICA ESTERIL .AAMI NIVEL 4.    (SE SOLICITA TAMAÑO GRANDE).;TRAMITE USUAL;2.28;0;0;0;0;0
209033316;BATA QUIRURGICA ESTERIL .AAMI NIVEL 4.  SE SOLICITA TAMAÑO EXTRA GRANDE;TRAMITE USUAL;0.19;0;0;0;0;0
209033400;DEPRESOR DE LENGUA, ESTÉRIL  ;TRAMITE USUAL;0.05;0;0;0;0;0
209033600;DISECTOR CURVO    (MARYLAND)      PARA CIRUGIA LAPAROSCÓPICA.;TRAMITE USUAL;59.33;4;0;0;4;237.32
209034201;CONECTOR LIBRE DE AGUJA (ESPIGA UNIVERSAL) PARA SOLUCIONES PARENTERALES, UNIDIRECCIONAL O BIDIRECCIONAL.                                                                                     SE SOLICITA: CON VÁLVULA ANTIRREFLUJO UNIDIRECCIONAL;TRAMITE USUAL;2.21;29,700;3,500;1,700;34,900;77,129.00
209034510;ELECTRODO DE MICROPORE PARA MONITOREO DE ADULTO                                                                                                    ;TRAMITE USUAL;0.14;0;0;0;0;0
209034512;ELECTRODO PARA  EKG MODELO PESTAÑA. SE SOLICITA: TAMAÑO NIÑO (PEDIATRICO);TRAMITE USUAL;0.1;0;0;0;0;0
209034700;"APOSITO ABDOMINAL 8"" X 10"" y 10"" x 12"" DE LONGITUD.  SE SOLICITA TAMAÑO: 8"" X 10"" DE LONGITUD. ";TRAMITE USUAL;0.48;0;0;0;0;0
209034901;"ESPONJA DESECHABLE CON JABON NEUTRO. SE SOLICITA: TAMAÑO 20CM X 10CM X 1.0CM    
";TRAMITE USUAL;0.4;0;0;0;0;0
209035001;"TOALLA SANITARIA MATERNAL; TOALLA SANITARIA TIPO PERINEAL,     (SE SOLICITA EXTRA GRANDE DE 11 A 12 PULGADAS. NO ESTERIL)";TRAMITE USUAL;0.11;0;0;0;0;0
209035201;"CINTA ADHESIVA DE TELA DE ALGODON (ESPARADRAPO).  SE SOLICITA TAMAÑO DE 2"" X 10 Yds";TRAMITE USUAL;2.89;5,760;1,500;1,800;9,060;26,174.34
209035202;"CINTA ADHESIVA DE TELA DE ALGODON (ESPARADRAPO)  (SE SOLICITA TAMAÑO DE 3"" X 10 Yds).";TRAMITE USUAL;6.77;0;0;0;0;0
209035203;"CINTA  ADHESIVA DE PLASTICO TRANSPARENTE. SE SOLICITA DE 1"" X 10 YARDAS                                                                                                                                                                                                                                 CINTA ADHESIVA DE PLASTICO TRANSPARENTE, HIPOALERGENICO, RESISTENTE A LA HUMEDAD (IMPERMEABLE),
TAMAÑO DE 1/2´´ A 3´´POR 10 YARDA O MAS DE LONGITUD.
LA INSTITUCION SOLICITARA EL TAMAÑO QUE REQUIERA.";TRAMITE USUAL;1.12;0;0;0;0;0
209035300;CINTA ADHESIVA DE TELA DE ALGODON (ESPARADRAPO) DE CORTE SURTIDO;TRAMITE USUAL;16.38;0;0;0;0;0
209035400;"CINTA ADHESIVA DE PAPEL MICROPOROSO. (SE SOLICITA DE 2"" DE ANCHO X 10 YARDAS DE LONGITUD).                                                                                                                                                                                                                                  
";TRAMITE USUAL;1.95;0;0;0;0;0
209035401;"CINTA ADHESIVA DE PAPEL MICROPOROSO. (SE SOLICITA DE 3"" X 10 Yads)                                                                                                                                                                                                                                                                      ";TRAMITE USUAL;1.95;30,732;660;0;31,392;61,214.40
209036301;CONECTOR O EQUIPO PARA INFUSIÓN DE SOLUCIÓN PARENTERAL, CON DOS FILTRO .;TRAMITE USUAL;0.17;7,632,148;25,000;0;7,657,148;1,301,715.16
209036501;"GASA SIMPLE  TAMAÑO 3"" X 3"",12 DOBLECES NO ESTERIL.";TRAMITE USUAL;0.06;0;0;0;0;0
209036503;"GASA SIMPLE 4"" X 4"" CON 16 DOBLECES, NO ESTERIL.";TRAMITE USUAL;0.05;0;0;0;0;0
209036505;"GASA SIMPLE 8"" X 4"" CON 12 DOBLECES, NO ESTÉRIL.   ";TRAMITE USUAL;0.07;558,000;0;192,000;750,000;52,500.00
